Allgemeiner Lesesaal (Zentralbibliothek);34;66;2016-12-18 19:00:29.245498
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 19:00:29.245609
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 19:00:29.245646
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 19:00:29.245677
FB Englischer Garten;Geschlossen;0;2016-12-18 19:00:29.245703
FB Geowissenschaften;13;87;2016-12-18 19:00:29.245728
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 19:00:29.245752
FB Historicum;Geschlossen;0;2016-12-18 19:00:29.245778
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 19:00:29.245802
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 19:00:29.245827
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 19:00:29.245853
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 19:00:29.245880
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 19:00:29.245973
Allgemeiner Lesesaal (Zentralbibliothek);34;66;2016-12-18 19:15:23.937629
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 19:15:23.937679
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 19:15:23.937688
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 19:15:23.937696
FB Englischer Garten;Geschlossen;0;2016-12-18 19:15:23.937703
FB Geowissenschaften;13;87;2016-12-18 19:15:23.937709
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 19:15:23.937715
FB Historicum;Geschlossen;0;2016-12-18 19:15:23.937722
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 19:15:23.937728
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 19:15:23.937736
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 19:15:23.937743
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 19:15:23.937769
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 19:15:23.937776
Allgemeiner Lesesaal (Zentralbibliothek);34;66;2016-12-18 19:30:26.475038
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 19:30:26.475096
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 19:30:26.475112
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 19:30:26.475125
FB Englischer Garten;Geschlossen;0;2016-12-18 19:30:26.475136
FB Geowissenschaften;13;87;2016-12-18 19:30:26.475146
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 19:30:26.475156
FB Historicum;Geschlossen;0;2016-12-18 19:30:26.475168
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 19:30:26.475178
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 19:30:26.475189
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 19:30:26.475199
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 19:30:26.475211
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 19:30:26.475222
Allgemeiner Lesesaal (Zentralbibliothek);34;66;2016-12-18 19:45:24.263665
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 19:45:24.263767
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 19:45:24.263802
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 19:45:24.263831
FB Englischer Garten;Geschlossen;0;2016-12-18 19:45:24.263856
FB Geowissenschaften;13;87;2016-12-18 19:45:24.263880
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 19:45:24.263904
FB Historicum;Geschlossen;0;2016-12-18 19:45:24.263929
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 19:45:24.263952
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 19:45:24.263976
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 19:45:24.264001
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 19:45:24.264027
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 19:45:24.264052
Allgemeiner Lesesaal (Zentralbibliothek);34;66;2016-12-18 20:00:28.680276
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 20:00:28.680341
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 20:00:28.680356
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 20:00:28.680369
FB Englischer Garten;Geschlossen;0;2016-12-18 20:00:28.680380
FB Geowissenschaften;13;87;2016-12-18 20:00:28.680390
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 20:00:28.680400
FB Historicum;Geschlossen;0;2016-12-18 20:00:28.680410
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 20:00:28.680420
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 20:00:28.680430
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 20:00:28.680441
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 20:00:28.680452
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 20:00:28.680462
Allgemeiner Lesesaal (Zentralbibliothek);34;66;2016-12-18 20:15:22.761138
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 20:15:22.761196
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 20:15:22.761215
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 20:15:22.761227
FB Englischer Garten;Geschlossen;0;2016-12-18 20:15:22.761238
FB Geowissenschaften;13;87;2016-12-18 20:15:22.761248
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 20:15:22.761258
FB Historicum;Geschlossen;0;2016-12-18 20:15:22.761269
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 20:15:22.761278
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 20:15:22.761290
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 20:15:22.761301
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 20:15:22.761312
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 20:15:22.761323
Allgemeiner Lesesaal (Zentralbibliothek);34;66;2016-12-18 20:30:28.579108
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 20:30:28.579152
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 20:30:28.579162
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 20:30:28.579170
FB Englischer Garten;Geschlossen;0;2016-12-18 20:30:28.579177
FB Geowissenschaften;13;87;2016-12-18 20:30:28.579185
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 20:30:28.579191
FB Historicum;Geschlossen;0;2016-12-18 20:30:28.579198
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 20:30:28.579204
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 20:30:28.579210
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 20:30:28.579217
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 20:30:28.579224
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 20:30:28.579230
Allgemeiner Lesesaal (Zentralbibliothek);34;66;2016-12-18 20:45:24.008529
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 20:45:24.008589
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 20:45:24.008605
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 20:45:24.008618
FB Englischer Garten;Geschlossen;0;2016-12-18 20:45:24.008629
FB Geowissenschaften;13;87;2016-12-18 20:45:24.008639
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 20:45:24.008650
FB Historicum;Geschlossen;0;2016-12-18 20:45:24.008661
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 20:45:24.008671
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 20:45:24.008681
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 20:45:24.008692
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 20:45:24.008704
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 20:45:24.008715
Allgemeiner Lesesaal (Zentralbibliothek);34;66;2016-12-18 21:00:29.342967
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 21:00:29.343076
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 21:00:29.343117
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 21:00:29.343147
FB Englischer Garten;Geschlossen;0;2016-12-18 21:00:29.343173
FB Geowissenschaften;13;87;2016-12-18 21:00:29.343202
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 21:00:29.343225
FB Historicum;Geschlossen;0;2016-12-18 21:00:29.343251
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 21:00:29.343279
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 21:00:29.343303
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 21:00:29.343328
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 21:00:29.343358
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 21:00:29.343383
Allgemeiner Lesesaal (Zentralbibliothek);9;91;2016-12-18 21:15:23.201599
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 21:15:23.201704
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 21:15:23.201741
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 21:15:23.201770
FB Englischer Garten;Geschlossen;0;2016-12-18 21:15:23.201795
FB Geowissenschaften;13;87;2016-12-18 21:15:23.201820
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 21:15:23.201844
FB Historicum;Geschlossen;0;2016-12-18 21:15:23.201869
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 21:15:23.201892
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 21:15:23.201999
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 21:15:23.202025
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 21:15:23.202053
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 21:15:23.202078
Allgemeiner Lesesaal (Zentralbibliothek);9;91;2016-12-18 21:30:27.634575
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 21:30:27.634680
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 21:30:27.634751
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 21:30:27.634784
FB Englischer Garten;Geschlossen;0;2016-12-18 21:30:27.634811
FB Geowissenschaften;13;87;2016-12-18 21:30:27.634840
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 21:30:27.634864
FB Historicum;Geschlossen;0;2016-12-18 21:30:27.634890
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 21:30:27.634918
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 21:30:27.634943
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 21:30:27.634968
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 21:30:27.634999
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 21:30:27.635024
Allgemeiner Lesesaal (Zentralbibliothek);9;91;2016-12-18 21:45:25.145346
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 21:45:25.145391
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 21:45:25.145401
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 21:45:25.145408
FB Englischer Garten;Geschlossen;0;2016-12-18 21:45:25.145415
FB Geowissenschaften;13;87;2016-12-18 21:45:25.145421
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 21:45:25.145427
FB Historicum;Geschlossen;0;2016-12-18 21:45:25.145434
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 21:45:25.145440
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 21:45:25.145446
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 21:45:25.145452
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 21:45:25.145459
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 21:45:25.145465
Allgemeiner Lesesaal (Zentralbibliothek);Geschlossen;0;2016-12-18 22:00:29.419451
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 22:00:29.419497
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 22:00:29.419506
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 22:00:29.419513
FB Englischer Garten;Geschlossen;0;2016-12-18 22:00:29.419520
FB Geowissenschaften;13;87;2016-12-18 22:00:29.419526
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 22:00:29.419531
FB Historicum;Geschlossen;0;2016-12-18 22:00:29.419538
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 22:00:29.419543
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 22:00:29.419549
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 22:00:29.419555
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 22:00:29.419562
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 22:00:29.419568
Allgemeiner Lesesaal (Zentralbibliothek);Geschlossen;0;2016-12-18 22:15:24.586786
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 22:15:24.586868
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 22:15:24.586883
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 22:15:24.586896
FB Englischer Garten;Geschlossen;0;2016-12-18 22:15:24.586913
FB Geowissenschaften;13;87;2016-12-18 22:15:24.586923
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 22:15:24.586934
FB Historicum;Geschlossen;0;2016-12-18 22:15:24.586945
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 22:15:24.586955
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 22:15:24.586966
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 22:15:24.586977
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 22:15:24.586991
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 22:15:24.587002
Allgemeiner Lesesaal (Zentralbibliothek);Geschlossen;0;2016-12-18 22:30:34.179325
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 22:30:34.179435
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 22:30:34.179471
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 22:30:34.179515
FB Englischer Garten;Geschlossen;0;2016-12-18 22:30:34.179541
FB Geowissenschaften;13;87;2016-12-18 22:30:34.179566
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 22:30:34.179589
FB Historicum;Geschlossen;0;2016-12-18 22:30:34.179614
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 22:30:34.179637
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 22:30:34.179661
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 22:30:34.179685
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 22:30:34.179711
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 22:30:34.179743
Allgemeiner Lesesaal (Zentralbibliothek);Geschlossen;0;2016-12-18 22:45:31.964604
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 22:45:31.964668
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 22:45:31.964684
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 22:45:31.964697
FB Englischer Garten;Geschlossen;0;2016-12-18 22:45:31.964708
FB Geowissenschaften;13;87;2016-12-18 22:45:31.964718
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 22:45:31.964729
FB Historicum;Geschlossen;0;2016-12-18 22:45:31.964740
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 22:45:31.964753
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 22:45:31.964764
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 22:45:31.964775
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 22:45:31.964786
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 22:45:31.964797
Allgemeiner Lesesaal (Zentralbibliothek);Geschlossen;0;2016-12-18 23:00:30.423874
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 23:00:30.423984
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 23:00:30.424021
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 23:00:30.424051
FB Englischer Garten;Geschlossen;0;2016-12-18 23:00:30.424077
FB Geowissenschaften;13;87;2016-12-18 23:00:30.424102
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 23:00:30.424126
FB Historicum;Geschlossen;0;2016-12-18 23:00:30.424153
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 23:00:30.424177
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 23:00:30.424202
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 23:00:30.424227
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 23:00:30.424254
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 23:00:30.424280
Allgemeiner Lesesaal (Zentralbibliothek);Geschlossen;0;2016-12-18 23:15:26.180637
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 23:15:26.180701
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 23:15:26.180717
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 23:15:26.180729
FB Englischer Garten;Geschlossen;0;2016-12-18 23:15:26.180741
FB Geowissenschaften;13;87;2016-12-18 23:15:26.180751
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 23:15:26.180762
FB Historicum;Geschlossen;0;2016-12-18 23:15:26.180773
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 23:15:26.180783
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 23:15:26.180793
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 23:15:26.180804
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 23:15:26.180815
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 23:15:26.180826
Allgemeiner Lesesaal (Zentralbibliothek);Geschlossen;0;2016-12-18 23:30:34.542465
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 23:30:34.542534
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 23:30:34.542550
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 23:30:34.542562
FB Englischer Garten;Geschlossen;0;2016-12-18 23:30:34.542573
FB Geowissenschaften;13;87;2016-12-18 23:30:34.542584
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 23:30:34.542594
FB Historicum;Geschlossen;0;2016-12-18 23:30:34.542606
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 23:30:34.542616
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 23:30:34.542628
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 23:30:34.542639
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 23:30:34.542650
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 23:30:34.542661
Allgemeiner Lesesaal (Zentralbibliothek);Geschlossen;0;2016-12-18 23:45:29.652200
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-18 23:45:29.652311
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-18 23:45:29.652352
FB Chemie und Pharmazie;Geschlossen;0;2016-12-18 23:45:29.652383
FB Englischer Garten;Geschlossen;0;2016-12-18 23:45:29.652408
FB Geowissenschaften;13;87;2016-12-18 23:45:29.652437
FB Germanistik und Komparatistik;Geschlossen;0;2016-12-18 23:45:29.652462
FB Historicum;Geschlossen;0;2016-12-18 23:45:29.652488
FB Kunstwissenschaften;Geschlossen;0;2016-12-18 23:45:29.652515
FB Medizinische Lesehalle;Geschlossen;0;2016-12-18 23:45:29.652541
FB Psychologie, Pädagogik und Soziologie;Geschlossen;0;2016-12-18 23:45:29.652566
FB Theologie und Philosophie;Geschlossen;0;2016-12-18 23:45:29.652597
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-18 23:45:29.652622
Allgemeiner Lesesaal (Zentralbibliothek);Geschlossen;0;2016-12-19 08:00:30.645243
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-19 08:00:30.645289
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-19 08:00:30.645298
FB Chemie und Pharmazie;0;100;2016-12-19 08:00:30.645306
FB Englischer Garten;0;100;2016-12-19 08:00:30.645312
FB Geowissenschaften;13;87;2016-12-19 08:00:30.645318
FB Germanistik und Komparatistik;0;100;2016-12-19 08:00:30.645325
FB Historicum;2;98;2016-12-19 08:00:30.645331
FB Kunstwissenschaften;Geschlossen;0;2016-12-19 08:00:30.645337
FB Medizinische Lesehalle;0;100;2016-12-19 08:00:30.645343
FB Psychologie, Pädagogik und Soziologie;0;100;2016-12-19 08:00:30.645350
FB Theologie und Philosophie;Geschlossen;0;2016-12-19 08:00:30.645356
FB Wirtschaftswissenschaften und Statistik;Geschlossen;0;2016-12-19 08:00:30.645363
Allgemeiner Lesesaal (Zentralbibliothek);Geschlossen;0;2016-12-19 08:15:25.008440
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-19 08:15:25.008548
FB Biologie und Biomedizin (Lehrbuchsammlung);Geschlossen;0;2016-12-19 08:15:25.008584
FB Chemie und Pharmazie;0;100;2016-12-19 08:15:25.008614
FB Englischer Garten;0;100;2016-12-19 08:15:25.008639
FB Geowissenschaften;Geschlossen;0;2016-12-19 08:15:25.008662
FB Germanistik und Komparatistik;0;100;2016-12-19 08:15:25.008687
FB Historicum;2;98;2016-12-19 08:15:25.008712
FB Kunstwissenschaften;0;100;2016-12-19 08:15:25.008735
FB Medizinische Lesehalle;0;100;2016-12-19 08:15:25.008758
FB Psychologie, Pädagogik und Soziologie;0;100;2016-12-19 08:15:25.008782
FB Theologie und Philosophie;0;100;2016-12-19 08:15:25.008808
FB Wirtschaftswissenschaften und Statistik;0;100;2016-12-19 08:15:25.008832
Allgemeiner Lesesaal (Zentralbibliothek);Geschlossen;0;2016-12-19 08:30:32.258370
FB Biologie und Biomedizin (Präsenzbestand);Geschlossen;0;2016-12-19 08:30:32.258418
